titulo,url
"Divino Orfeo (Versión 1663), El","https://etso.es/informes/analisis-estilometrico-el-divino-orfeo-version-1663"
"Divino Orfeo, El","https://etso.es/informes/analisis-estilometrico-el-divino-orfeo"
"Divino pastor, El - Niño pastor, El - Pastor ingrato, El","https://etso.es/informes/analisis-estilometrico-el-divino-pastor-el-nino-pastor-el-pastor-ingrato"
"Divino portugués San Antonio de Padua","https://etso.es/informes/analisis-estilometrico-divino-portugues-san-antonio-de-padua"
"Doce de Ingalaterra, Los","https://etso.es/informes/analisis-estilometrico-los-doce-de-ingalaterra"
"Doctor Carlino, El","https://etso.es/informes/analisis-estilometrico-el-doctor-carlino"
"Doctor Carlino, El","https://etso.es/informes/analisis-estilometrico-el-doctor-carlino-0"
"Doctor Juan Rana","https://etso.es/informes/analisis-estilometrico-doctor-juan-rana"
"Doctor, El","https://etso.es/informes/analisis-estilometrico-el-doctor"
"Dómine Lucas","https://etso.es/informes/analisis-estilometrico-domine-lucas"
"Dómine Lucas, El","https://etso.es/informes/analisis-estilometrico-el-domine-lucas"
"Don Diego de noche","https://etso.es/informes/analisis-estilometrico-don-diego-de-noche"
"Don Domingo de don Blas","https://etso.es/informes/analisis-estilometrico-don-domingo-de-don-blas"
"Don Duarte Pacheco","https://etso.es/informes/analisis-estilometrico-don-duarte-pacheco"
"Don Florisel de Niquea","https://etso.es/informes/analisis-estilometrico-don-florisel-de-niquea"
"Don Gil de la Mancha","https://etso.es/informes/analisis-estilometrico-don-gil-de-la-mancha"
"Don Gil de las calzas verdes","https://etso.es/informes/analisis-estilometrico-don-gil-de-las-calzas-verdes"
"Don Juan de Castro (Primera parte) - Fortunas de don Juan de Castro, Las","https://etso.es/informes/analisis-estilometrico-don-juan-de-castro-primera-parte-las-fortunas-de-don-juan-de-castro"
"Don Juan de Castro (Segunda parte)","https://etso.es/informes/analisis-estilometrico-don-juan-de-castro-segunda-parte"
"Don Juan de Espina en Milán (Segunda parte)","https://etso.es/informes/analisis-estilometrico-don-juan-de-espina-en-milan-segunda-parte"
"Don Juan de Espina en su patria (Primera parte)","https://etso.es/informes/analisis-estilometrico-don-juan-de-espina-en-su-patria-primera-parte"
"Don Lope de Cardona","https://etso.es/informes/analisis-estilometrico-don-lope-de-cardona"
"Don Manuel de Sosa","https://etso.es/informes/analisis-estilometrico-don-manuel-de-sosa"
"Don Pedro Miago","https://etso.es/informes/analisis-estilometrico-don-pedro-miago"
"Don Pegote","https://etso.es/informes/analisis-estilometrico-don-pegote"
"Don Quijote de la Mancha","https://etso.es/informes/analisis-estilometrico-don-quijote-de-la-mancha"
"Doña Beatriz de Silva","https://etso.es/informes/analisis-estilometrico-dona-beatriz-de-silva"
"Doña Esquina","https://etso.es/informes/analisis-estilometrico-dona-esquina"
"Doña Inés de Castro, reina de Portugal","https://etso.es/informes/analisis-estilometrico-dona-ines-de-castro-reina-de-portugal"
"Doña Isabel, la ladrona, que azotaron y cortaron las orejas en Madrid","https://etso.es/informes/analisis-estilometrico-dona-isabel-la-ladrona-que-azotaron-y-cortaron-las-orejas-en-madrid"
"Donaires de Matico, Los","https://etso.es/informes/analisis-estilometrico-los-donaires-de-matico"
"Doncella de labor, La","https://etso.es/informes/analisis-estilometrico-la-doncella-de-labor"
"Doncella Teodor, La","https://etso.es/informes/analisis-estilometrico-la-doncella-teodor"
"Doncella, Pastor y Caballero","https://etso.es/informes/analisis-estilometrico-doncella-pastor-y-caballero"
"Doncella, viuda, y casada","https://etso.es/informes/analisis-estilometrico-doncella-viuda-y-casada"
"Doncellas de Simancas, Las","https://etso.es/informes/analisis-estilometrico-las-doncellas-de-simancas"
"Donde hay agravio hay venganza","https://etso.es/informes/analisis-estilometrico-donde-hay-agravio-hay-venganza"
"Donde hay agravios no hay celos","https://etso.es/informes/analisis-estilometrico-donde-hay-agravios-no-hay-celos"
"Donde hay valor, hay honor","https://etso.es/informes/analisis-estilometrico-donde-hay-valor-hay-honor"
"Donde no está su dueño está su duelo","https://etso.es/informes/analisis-estilometrico-donde-no-esta-su-dueno-esta-su-duelo"
"Dos agravios sin ofensa","https://etso.es/informes/analisis-estilometrico-dos-agravios-sin-ofensa"
"Dos amantes del cielo, Los","https://etso.es/informes/analisis-estilometrico-dos-amantes-del-cielo-los"
"Dos bandoleras, Las","https://etso.es/informes/analisis-estilometrico-las-dos-bandoleras"
"Dos ciudades opuestas, Las","https://etso.es/informes/analisis-estilometrico-las-dos-ciudades-opuestas"
"Dos estrellas de Francia","https://etso.es/informes/analisis-estilometrico-dos-estrellas-de-francia"
"Dos Fernandos de Austria, Los","https://etso.es/informes/analisis-estilometrico-los-dos-fernandos-de-austria"
"Dos filósofos de Grecia, Los","https://etso.es/informes/analisis-estilometrico-los-dos-filosofos-de-grecia"
"Dos finezas de amor, Las","https://etso.es/informes/analisis-estilometrico-las-dos-finezas-de-amor"
"Dos ingenios y esclavos del Santísimo Sacramento, Los","https://etso.es/informes/analisis-estilometrico-los-dos-ingenios-y-esclavos-del-santisimo-sacramento"
"Dos jueces de Israel, Los","https://etso.es/informes/analisis-estilometrico-los-dos-jueces-de-israel"
"Dos luceros de Oriente, Los","https://etso.es/informes/analisis-estilometrico-los-dos-luceros-de-oriente"
"Dos mejores hermanos, San Justo y Pastor, mártires de Alcalá","https://etso.es/informes/analisis-estilometrico-dos-mejores-hermanos-san-justo-y-pastor-martires-de-alcala"
"Dos monarcas de Europa, Los","https://etso.es/informes/analisis-estilometrico-los-dos-monarcas-de-europa"
"Dos primeros hermanos, Los","https://etso.es/informes/analisis-estilometrico-los-dos-primeros-hermanos"
"Dos prodigios de Roma, Los","https://etso.es/informes/analisis-estilometrico-los-dos-prodigios-de-roma"
"Dos veces madre de un hijo, Santa Mónica, y conversión de San Agustín","https://etso.es/informes/analisis-estilometrico-dos-veces-madre-de-un-hijo-santa-monica-y-conversion-de-san-agustin"
"Dote del Rosario, El","https://etso.es/informes/analisis-estilometrico-el-dote-del-rosario"
"Dragoncillo, El","https://etso.es/informes/analisis-estilometrico-el-dragoncillo"
"Duelo contra su dama, El","https://etso.es/informes/analisis-estilometrico-el-duelo-contra-su-dama"
"Duelo de honor y amistad","https://etso.es/informes/analisis-estilometrico-duelo-de-honor-y-amistad"
"Duelo de los pastores, El","https://etso.es/informes/analisis-estilometrico-el-duelo-de-los-pastores"
"Duelos de amor y lealtad","https://etso.es/informes/analisis-estilometrico-duelos-de-amor-y-lealtad"
"Duelos de amor, y desdén, en papel, cinta, y retrato","https://etso.es/informes/analisis-estilometrico-duelos-de-amor-y-desden-en-papel-cinta-y-retrato"
"Duelos de ingenio y fortuna","https://etso.es/informes/analisis-estilometrico-duelos-de-ingenio-y-fortuna"
"Dueña, La","https://etso.es/informes/analisis-estilometrico-la-duena"
"Dueñas, Las","https://etso.es/informes/analisis-estilometrico-las-duenas"
"Duendes son alcahuetes y el Espíritu Foleto","https://etso.es/informes/analisis-estilometrico-duendes-son-alcahuetes-y-el-espiritu-foleto"
"Duendes son alcahuetes y el Espíritu Foleto (Segunda Parte)","https://etso.es/informes/analisis-estilometrico-duendes-son-alcahuetes-y-el-espiritu-foleto-segunda-parte"
"Dueño de las estrellas, El","https://etso.es/informes/analisis-estilometrico-el-dueno-de-las-estrellas"
"Duque de Viseo, El","https://etso.es/informes/analisis-estilometrico-el-duque-de-viseo"
"Duquesa constante, La","https://etso.es/informes/analisis-estilometrico-la-duquesa-constante"
"Durandarte y Belerma - Amor más verdadero, El","https://etso.es/informes/analisis-estilometrico-durandarte-y-belerma"
"Eco y Narciso","https://etso.es/informes/analisis-estilometrico-eco-y-narciso"
"Efectos del placer, Los","https://etso.es/informes/analisis-estilometrico-los-efectos-del-placer"
"Ejemplo de casadas y prueba de la paciencia, El","https://etso.es/informes/analisis-estilometrico-el-ejemplo-de-casadas-y-prueba-de-la-paciencia"
"Ejemplo mayor de la desdicha, El","https://etso.es/informes/analisis-estilometrico-el-ejemplo-mayor-de-la-desdicha"
"Elección de los alcaldes de Daganzo, La","https://etso.es/informes/analisis-estilometrico-la-eleccion-de-los-alcaldes-de-daganzo"
"Elección por la virtud, La","https://etso.es/informes/analisis-estilometrico-la-eleccion-por-la-virtud"
"Elegir al enemigo","https://etso.es/informes/analisis-estilometrico-elegir-al-enemigo"
"Elisa Dido","https://etso.es/informes/analisis-estilometrico-elisa-dido"
"Ello dirá","https://etso.es/informes/analisis-estilometrico-ello-dira"
"Ello es hecho - Esto es hecho - Acertar pensando errar","https://etso.es/informes/analisis-estilometrico-ello-es-hecho-esto-es-hecho-acertar-pensando-errar"
"Embustes de Celauro, Los","https://etso.es/informes/analisis-estilometrico-los-embustes-de-celauro"
"Embustes de Fabia, Los","https://etso.es/informes/analisis-estilometrico-los-embustes-de-fabia"
"Empeño y desempeño del Santísimo Sacramento por san Luis rey de Francia, El","https://etso.es/informes/analisis-estilometrico-el-empeno-y-desempeno-del-santisimo-sacramento-por-san-luis-rey-de"
"Empeños de seis horas, Los - Lo que pasa en una noche","https://etso.es/informes/analisis-estilometrico-los-empenos-de-seis-horas"
"Empeños de un acaso, Los","https://etso.es/informes/analisis-estilometrico-empenos-de-un-acaso-los"
"Empeños de un engaño, Los","https://etso.es/informes/analisis-estilometrico-los-empenos-de-un-engano"
"Empeños de un plumaje y origen de los Guevaras, Los","https://etso.es/informes/analisis-estilometrico-los-empenos-de-un-plumaje-y-origen-de-los-guevaras"
"Empeños de una casa, Los","https://etso.es/informes/analisis-estilometrico-los-empenos-de-una-casa"
"Empeños del mentir, Los","https://etso.es/informes/analisis-estilometrico-los-empenos-del-mentir"
"Empeños que hace el amor, Los","https://etso.es/informes/analisis-estilometrico-los-empenos-que-hace-el-amor"
"Emperador fingido, El","https://etso.es/informes/analisis-estilometrico-el-emperador-fingido"
"Empezar a ser amigos","https://etso.es/informes/analisis-estilometrico-empezar-ser-amigos"
"En el dichoso es mérito la culpa","https://etso.es/informes/analisis-estilometrico-en-el-dichoso-es-merito-la-culpa"
"En el engaño el remedio","https://etso.es/informes/analisis-estilometrico-en-el-engano-el-remedio"
"En el martirio el descanso y en el descanso la muerte. San Vicente mártir","https://etso.es/informes/analisis-estilometrico-en-el-martirio-el-descanso-y-en-el-descanso-la-muerte-san-vicente"
"En el mayor peligro se conoce la amistad","https://etso.es/informes/analisis-estilometrico-en-el-mayor-peligro-se-conoce-la-amistad"
"En el remedio está el daño","https://etso.es/informes/analisis-estilometrico-en-el-remedio-esta-el-dano"
"En el sueño está la muerte","https://etso.es/informes/analisis-estilometrico-en-el-sueno-esta-la-muerte"
"En la vida todo es verdad y todo mentira","https://etso.es/informes/analisis-estilometrico-en-la-vida-todo-es-verdad-y-todo-mentira"
"En Madrid y en una casa - Lo que hace un manto en Madrid","https://etso.es/informes/analisis-estilometrico-en-madrid-y-en-una-casa-lo-que-hace-un-manto-en-madrid"
"En mujer venganza honrosa","https://etso.es/informes/analisis-estilometrico-en-mujer-venganza-honrosa"
"En riesgos luce el amor","https://etso.es/informes/analisis-estilometrico-en-riesgos-luce-el-amor"
"Enamorado mudo, El","https://etso.es/informes/analisis-estilometrico-el-enamorado-mudo"
"Encanto es la hermosura y hechizo sin hechizo","https://etso.es/informes/analisis-estilometrico-encanto-es-la-hermosura-y-hechizo-sin-hechizo"
"Encanto por los celos y fuente de la judía, El","https://etso.es/informes/analisis-estilometrico-el-encanto-por-los-celos-y-fuente-de-la-judia"
"Encanto sin encanto, El","https://etso.es/informes/analisis-estilometrico-encanto-sin-encanto-el"
"Encantos de Bretaña, Los","https://etso.es/informes/analisis-estilometrico-los-encantos-de-bretana"
"Encantos de la China, Los","https://etso.es/informes/analisis-estilometrico-los-encantos-de-la-china"
"Encantos de la culpa, Los","https://etso.es/informes/analisis-estilometrico-los-encantos-de-la-culpa"
"Encantos de Medea, Los","https://etso.es/informes/analisis-estilometrico-los-encantos-de-medea"
"Encontráronse dos arroyuelos - Boba y el vizcaíno, La","https://etso.es/informes/analisis-estilometrico-encontraronse-dos-arroyuelos-la-boba-y-el-vizcaino"
"Encubierto, El","https://etso.es/informes/analisis-estilometrico-el-encubierto"
"Endimión y Diana","https://etso.es/informes/analisis-estilometrico-endimion-y-diana"
"Eneas de Dios y caballero del Sacramento, El","https://etso.es/informes/analisis-estilometrico-el-eneas-de-dios-y-caballero-del-sacramento"
"Eneas de la Virgen y primer rey de Navarra","https://etso.es/informes/analisis-estilometrico-eneas-de-la-virgen-y-primer-rey-de-navarra"
"Enemiga favorable, La","https://etso.es/informes/analisis-estilometrico-la-enemiga-favorable"
"Enemigo engañado, El","https://etso.es/informes/analisis-estilometrico-el-enemigo-enganado"
"Enemigos en casa, Los","https://etso.es/informes/analisis-estilometrico-los-enemigos-en-casa"
"Enemigos hermanos, Los","https://etso.es/informes/analisis-estilometrico-los-enemigos-hermanos"
"Enfermar con el remedio","https://etso.es/informes/analisis-estilometrico-enfermar-con-el-remedio"
"Engañar con la verdad","https://etso.es/informes/analisis-estilometrico-enganar-con-la-verdad"
"Engañar para casarse","https://etso.es/informes/analisis-estilometrico-enganar-para-casarse"
"Engañar para reinar","https://etso.es/informes/analisis-estilometrico-enganar-para-reinar"
"Engañarse engañando","https://etso.es/informes/analisis-estilometrico-enganarse-enganando"
"Engaño de unos celos, El","https://etso.es/informes/analisis-estilometrico-el-engano-de-unos-celos"
"Engaño en la verdad, El","https://etso.es/informes/analisis-estilometrico-el-engano-en-la-verdad"
"Engaño en la victoria, El","https://etso.es/informes/analisis-estilometrico-el-engano-en-la-victoria"
"Engaños de un engaño y confusión de un papel, Los","https://etso.es/informes/analisis-estilometrico-los-enganos-de-un-engano-y-confusion-de-un-papel"
"Engaños hay que son justos en lides de amor y celos, y segundo rey de Roma, o la coronación de Numa Pompilio","https://etso.es/informes/analisis-estilometrico-enganos-hay-que-son-justos-en-lides-de-amor-y-celos-y-segundo-rey"
"Enmendar un daño a otro","https://etso.es/informes/analisis-estilometrico-enmendar-un-dano-otro"
"Enmendar yerros de amor","https://etso.es/informes/analisis-estilometrico-enmendar-yerros-de-amor"
"Enredos de Martín, Los","https://etso.es/informes/analisis-estilometrico-los-enredos-de-martin"
"Enredos del Diablo, Los","https://etso.es/informes/analisis-estilometrico-los-enredos-del-diablo"
"Entrada del Marqués de los Vélez en Cataluña y asalto de Montjuic","https://etso.es/informes/analisis-estilometrico-entrada-del-marques-de-los-velez-en-cataluna-y-asalto-de-montjuic"
"Entrada del rey en Portugal, La","https://etso.es/informes/analisis-estilometrico-la-entrada-del-rey-en-portugal"
